county_desc,precinct_abbrv,precinct_desc,reg_active,reg_inactive,reg_other_status,reg_total,party_dem,party_lib,party_rep,party_unaf,party_other,race_asian,race_black,race_aian,race_multiracial,race_other_race,race_nhpi,race_undesignated,race_white,eth_hispanic,eth_not_hispanic,eth_undesignated,gender_female,gender_male,gender_unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,age_under_18,age_unknown,reg_removed,
HERTFORD,SJ,ST JOHN,581,97,0.0,678.0,327,0,87,167,0,1,404,1,2,3,0,41,226,3,461,214,356,275,47,53,77,99,102,94,152,101,0,0,0.0,0.0
HERTFORD,UN,UNION,713,98,0.0,811.0,415,3,102,193,0,2,455,6,2,9,0,49,288,2,534,275,409,351,51,59,96,132,102,133,152,137,0,0,0.0,0.0
HERTFORD,WN,WINTON,1012,144,0.0,1156.0,659,2,98,252,1,1,689,33,6,13,1,89,324,11,781,364,610,469,77,100,142,157,170,173,228,186,0,0,0.0,0.0
HOKE,01,ALLENDALE,352,55,0.0,407.0,120,2,78,152,0,1,96,177,2,24,0,51,56,20,275,112,187,171,49,56,75,45,77,57,55,42,0,0,0.0,0.0
HOKE,02,ANTIOCH,1899,339,0.0,2238.0,714,7,316,860,2,7,545,805,14,112,0,346,409,107,1470,661,1078,872,288,266,402,343,351,340,339,197,0,0,0.0,0.0
HOKE,03,BLUE SPRINGS,851,151,0.0,1002.0,367,2,161,321,0,4,375,183,3,55,0,138,244,47,668,287,469,419,114,125,160,147,159,158,167,86,0,0,0.0,0.0
HOKE,04,BUCHAN,1095,149,0.0,1244.0,297,6,411,380,1,8,301,54,3,38,1,101,738,33,878,333,632,523,89,111,199,200,154,227,211,142,0,0,0.0,0.0
HOKE,05,MCCAIN,1749,268,0.0,2017.0,479,10,515,745,0,15,494,90,15,108,0,224,1071,94,1327,596,948,861,208,171,373,351,303,345,288,186,0,0,0.0,0.0
HOKE,06B,PUPPY CREEK,4028,1014,0.0,5042.0,1308,37,1017,1663,3,88,1647,70,35,456,3,607,2136,457,3218,1367,2414,2158,470,518,985,1191,854,706,558,230,0,0,0.0,0.0
HOKE,12,ROCKFISH,3772,745,0.0,4517.0,953,26,1159,1631,3,37,1154,92,41,405,4,482,2302,387,2902,1228,2167,1942,408,449,840,922,740,737,530,299,0,0,0.0,0.0
HOKE,13,STONEWALL,1356,211,0.0,1567.0,349,7,385,615,0,11,314,149,5,107,1,153,827,99,1058,410,739,687,141,181,259,224,226,276,228,173,0,0,0.0,0.0
HOKE,14,WAYSIDE,4682,1223,0.0,5905.0,1818,37,904,1918,5,90,2458,54,54,616,9,826,1798,643,3508,1754,2862,2404,639,710,1205,1295,957,937,576,225,0,0,0.0,0.0
HOKE,15,PHILIPPI,2983,618,0.0,3601.0,1128,16,569,1268,2,67,1467,40,17,365,1,446,1198,328,2210,1063,1765,1464,372,425,725,765,611,524,384,167,0,0,0.0,0.0
HOKE,61,RAEFORD #1,1326,192,0.0,1518.0,636,7,206,477,0,12,664,44,5,88,0,167,538,92,1046,380,779,599,140,151,245,214,197,254,264,193,0,0,0.0,0.0
HOKE,62,RAEFORD #2,868,156,0.0,1024.0,315,4,154,395,0,6,351,29,3,53,0,157,425,53,704,267,512,367,145,118,158,152,126,174,160,136,0,0,0.0,0.0
HOKE,63,RAEFORD #3,3086,731,0.0,3817.0,1313,21,491,1257,4,28,1650,71,18,353,1,599,1097,385,2351,1081,1863,1495,459,463,848,713,592,504,455,242,0,0,0.0,0.0
HOKE,64,RAEFORD #4,1967,347,0.0,2314.0,717,15,395,838,2,19,814,92,7,136,1,314,931,140,1536,638,1141,909,264,220,396,441,352,329,348,228,0,0,0.0,0.0
HOKE,65,RAEFORD #5,585,88,0.0,673.0,402,0,8,175,0,1,547,2,0,11,0,93,19,14,486,173,336,261,76,46,92,93,87,114,142,99,0,0,0.0,0.0
HYDE,BM,BURGESS MILL,301,27,0.0,328.0,34,1,163,103,0,1,2,0,0,10,0,13,302,9,260,59,151,158,19,31,49,26,31,62,80,49,0,0,0.0,0.0
HYDE,ENG,ENGELHARD,347,82,0.0,429.0,141,2,100,104,0,0,108,0,1,10,0,28,282,11,304,114,214,192,23,40,42,37,46,81,99,84,0,0,0.0,0.0
HYDE,FF,FAIRFIELD,256,30,0.0,286.0,112,0,56,88,0,0,70,0,0,2,0,12,202,4,230,52,139,134,13,19,21,30,50,59,66,41,0,0,0.0,0.0
HYDE,LL,LAKE LANDING,378,34,0.0,412.0,158,0,76,144,0,0,138,2,2,6,0,25,239,7,296,109,207,183,22,26,47,42,45,70,103,79,0,0,0.0,0.0
HYDE,OCK,OCRACOKE,719,89,0.0,808.0,309,6,131,273,0,1,2,0,2,35,0,49,719,31,475,302,408,351,49,72,72,91,115,150,172,136,0,0,0.0,0.0
HYDE,SLAD,SLADESVILLE,276,22,0.0,298.0,95,0,67,114,0,0,83,0,0,4,0,13,198,2,230,66,156,129,13,23,25,30,38,55,73,54,0,0,0.0,0.0
HYDE,SQ,SWAN QUARTER,432,43,0.0,475.0,175,0,81,176,0,0,109,0,0,5,0,25,336,11,358,106,250,208,17,38,47,70,65,77,101,77,0,0,0.0,0.0
IREDELL,BA-1,BARRINGER,6484,780,0.0,7264.0,996,30,2966,2490,2,57,627,7,26,297,0,517,5733,311,4715,2238,3471,3185,608,640,1310,1356,1079,1251,951,677,0,0,0.0,0.0
IREDELL,BE,BETHANY,5107,543,0.0,5650.0,887,19,2384,1816,1,64,667,7,21,250,1,356,4284,273,4313,1064,2860,2424,366,529,838,815,865,988,850,765,0,0,0.0,0.0
IREDELL,CC1,CODDLE CREEK #1,6412,1070,0.0,7482.0,1226,54,2398,2728,6,51,794,13,27,322,1,528,5746,313,4541,2628,3603,3308,571,946,1248,1417,1412,1141,754,564,0,0,0.0,0.0
IREDELL,CC2,CODDLE CREEK #2,6184,1142,0.0,7326.0,1386,32,2210,2556,0,98,1258,15,30,375,0,613,4937,368,4292,2666,3511,3180,635,785,1270,1377,1204,1166,902,622,0,0,0.0,0.0
IREDELL,CC3-1,CODDLE CREEK #3,10629,1570,0.0,12199.0,2059,66,3953,4547,4,160,1416,19,36,527,1,881,9159,542,7040,4617,6000,5226,973,1467,1888,2237,2093,1983,1449,1082,0,0,0.0,0.0
IREDELL,CC4-1,CODDLE CREEK #4,4960,522,0.0,5482.0,753,35,2070,2101,1,83,301,8,8,216,0,441,4425,180,3152,2150,2565,2397,520,597,778,951,927,961,733,535,0,0,0.0,0.0
IREDELL,CD,CONCORD,4602,603,0.0,5205.0,672,24,2283,1623,0,69,434,10,19,199,1,391,4082,236,3951,1018,2508,2321,376,492,806,777,687,949,827,667,0,0,0.0,0.0
IREDELL,CH-A,CHAMBERSBURG-A,2702,308,0.0,3010.0,621,10,1159,910,2,49,567,0,10,122,1,237,2024,138,2219,653,1462,1307,241,284,444,414,414,566,509,379,0,0,0.0,0.0
IREDELL,CH-B,CHAMBERSBURG-B,2875,410,0.0,3285.0,436,18,1335,1086,0,27,263,2,11,192,0,293,2497,250,2248,787,1561,1475,249,385,488,530,495,650,456,281,0,0,0.0,0.0
IREDELL,CS,COOL SPRINGS,2569,308,0.0,2877.0,442,10,1273,844,0,18,313,1,9,126,0,193,2217,143,2173,561,1412,1285,180,288,417,361,399,593,467,352,0,0,0.0,0.0
IREDELL,DV1A1A,DAVIDSON #1A,5880,776,0.0,6656.0,771,37,2596,2472,4,151,361,9,15,223,1,394,5502,222,4111,2323,3228,3008,420,805,956,905,1116,1306,940,628,0,0,0.0,0.0
IREDELL,DV1B-1,DAVIDSON #1B,10016,1026,0.0,11042.0,1084,48,4784,4098,2,156,194,18,25,274,1,622,9752,219,7372,3451,5263,5133,646,1386,1202,1029,1734,2593,1775,1323,0,0,0.0,0.0
IREDELL,DV2A-1,DAVIDSON #2A,5710,919,0.0,6629.0,901,31,2409,2367,2,109,434,8,14,326,1,485,5252,290,4102,2237,3244,2849,536,673,1168,956,980,1216,934,702,0,0,0.0,0.0
IREDELL,DV2B-1,DAVIDSON #2B,7307,1074,0.0,8381.0,1232,48,2874,3149,4,187,560,13,18,323,0,586,6694,270,4826,3285,3967,3712,702,819,1532,1246,1264,1522,1168,830,0,0,0.0,0.0
IREDELL,DV3A,DAVIDSON #3A,4998,1014,0.0,6012.0,784,32,2033,2144,5,138,454,19,18,331,0,406,4646,289,3479,2244,2856,2699,457,777,1140,940,1026,1099,609,421,0,0,0.0,0.0
IREDELL,EM,EAGLE MILLS,1212,136,0.0,1348.0,149,3,704,356,0,2,80,2,2,28,0,99,1135,36,967,345,641,615,92,118,199,176,205,253,213,184,0,0,0.0,0.0
IREDELL,FT,FALLSTOWN,9573,913,0.0,10486.0,1478,51,4343,3697,4,95,935,13,17,327,0,671,8428,340,7301,2845,5023,4700,763,944,1467,1569,1561,2089,1668,1188,0,0,0.0,0.0
IREDELL,NH,NEW HOPE,1225,106,0.0,1331.0,107,2,721,395,0,1,10,0,0,11,0,65,1244,14,1060,257,627,621,83,127,161,147,204,250,234,208,0,0,0.0,0.0
IREDELL,OL,OLIN,1234,125,0.0,1359.0,135,4,691,403,1,5,36,0,1,36,0,91,1190,41,1053,265,643,623,93,122,204,193,178,248,219,195,0,0,0.0,0.0
IREDELL,SB,SHARPESBURG,1829,195,0.0,2024.0,180,5,1044,600,0,3,63,1,3,26,1,119,1808,32,1629,363,974,924,126,199,285,264,301,375,324,276,0,0,0.0,0.0
IREDELL,SH-A,SHILOH-A,2905,355,0.0,3260.0,439,11,1484,969,2,44,182,6,7,75,0,225,2721,89,2570,601,1550,1483,227,306,425,444,451,613,565,456,0,0,0.0,0.0
IREDELL,SH-B,SHILOH-B,3005,345,0.0,3350.0,411,12,1594,988,0,22,224,6,2,78,0,207,2811,84,2615,651,1601,1516,233,310,458,449,491,628,604,410,0,0,0.0,0.0
IREDELL,ST1,STATESVILLE #1,3875,629,0.0,4504.0,905,26,1466,1477,1,94,742,5,13,275,0,385,2990,326,3218,960,2227,1919,358,407,773,681,603,692,711,637,0,0,0.0,0.0
IREDELL,ST2,STATESVILLE #2,2652,555,0.0,3207.0,753,13,863,1021,2,41,686,6,11,150,0,250,2063,213,2318,676,1646,1297,264,300,629,498,432,475,433,440,0,0,0.0,0.0
IREDELL,ST3,STATESVILLE #3,3619,769,0.0,4388.0,1192,23,1099,1304,1,22,1446,10,13,238,0,402,2257,300,3045,1043,2121,1856,411,442,786,777,736,754,578,315,0,0,0.0,0.0
IREDELL,ST4,STATESVILLE #4,2687,403,0.0,3090.0,751,18,978,938,2,12,604,3,11,105,0,209,2146,128,2385,577,1633,1257,200,244,419,445,392,507,521,562,0,0,0.0,0.0
IREDELL,ST5,STATESVILLE #5,2742,516,0.0,3258.0,886,15,871,968,2,31,888,4,10,152,3,240,1930,180,2388,690,1690,1347,221,312,506,476,446,575,536,407,0,0,0.0,0.0
IREDELL,ST6,STATESVILLE #6,4150,797,0.0,4947.0,1358,29,1363,1399,1,46,1634,8,16,259,0,392,2592,290,3419,1238,2463,2068,416,494,919,831,730,826,678,469,0,0,0.0,0.0
IREDELL,TB,TURNERSBURG,2433,305,0.0,2738.0,422,13,1166,830,2,5,302,4,7,125,0,190,2105,132,1986,620,1326,1215,197,281,442,395,393,502,395,330,0,0,0.0,0.0
IREDELL,UG,UNION GROVE,1426,140,0.0,1566.0,184,6,834,402,0,8,29,3,1,60,2,108,1355,67,1156,343,739,720,107,164,227,228,222,279,263,183,0,0,0.0,0.0
JACKSON,BCK,BARKERS CREEK,1284,214,0.0,1498.0,261,6,511,506,0,3,9,37,3,16,1,120,1309,17,999,482,700,685,113,115,181,194,218,271,276,243,0,0,0.0,0.0
JACKSON,CAN,CANADA,476,50,0.0,526.0,92,3,201,180,0,2,4,3,2,4,0,42,469,5,333,188,255,226,45,35,59,63,75,90,133,71,0,0,0.0,0.0
JACKSON,CAS,CASHIERS,1760,317,0.0,2077.0,298,6,681,774,1,14,7,3,2,29,0,145,1877,33,1294,750,1017,933,127,90,164,181,200,305,505,632,0,0,0.0,0.0
JACKSON,CFK,CANEY FORK,578,69,0.0,647.0,161,2,165,250,0,2,3,6,0,12,0,48,576,10,467,170,304,295,48,53,64,96,107,96,130,101,0,0,0.0,0.0
JACKSON,CUL,CULLOWHEE,5091,1460,0.0,6551.0,1316,50,936,2779,10,45,342,49,113,189,5,1133,4675,358,3935,2258,2916,2534,1101,2584,1909,486,372,428,408,364,0,0,0.0,0.0
JACKSON,GCK,GREENS CREEK,1055,136,0.0,1191.0,264,6,336,449,0,7,10,16,6,20,0,79,1053,22,843,326,564,536,91,98,162,166,165,192,218,190,0,0,0.0,0.0
JACKSON,GLV,GLENVILLE,1725,307,0.0,2032.0,271,6,732,714,2,2,1,3,2,54,0,150,1820,57,1234,741,959,926,147,148,226,225,219,353,465,396,0,0,0.0,0.0
JACKSON,QUA,QUALLA,3212,739,0.0,3951.0,823,23,986,1375,5,64,44,1283,18,141,2,357,2042,131,2396,1424,1929,1664,358,378,610,573,587,679,657,467,0,0,0.0,0.0
JACKSON,RIV,RIVER,741,109,0.0,850.0,186,5,214,336,0,3,4,4,1,21,0,48,769,25,609,216,411,387,52,84,119,103,120,166,133,125,0,0,0.0,0.0
JACKSON,SAV,SAVANNAH,1131,163,0.0,1294.0,254,8,385,484,0,9,10,24,0,21,0,99,1131,16,867,411,619,567,108,115,210,176,178,231,186,198,0,0,0.0,0.0
JACKSON,SCC,SCOTTS CREEK COMBINED,1687,242,0.0,1929.0,399,12,544,730,2,4,10,26,7,27,0,152,1703,26,1336,567,924,838,167,134,232,278,273,347,379,286,0,0,0.0,0.0
JACKSON,SDC,SYLVA DILLSBORO COMBINED,5196,858,0.0,6054.0,1506,27,1389,2272,2,64,108,74,19,203,0,486,5100,166,4272,1616,3007,2575,472,516,927,965,935,869,942,900,0,0,0.0,0.0
JACKSON,WEB,WEBSTER,1877,274,0.0,2151.0,620,5,477,774,1,16,17,26,4,51,1,142,1894,42,1559,550,1082,921,148,167,302,333,305,349,345,350,0,0,0.0,0.0
JOHNSTON,PR04,BENTONVILLE,1083,173,0.0,1256.0,264,3,469,347,0,0,198,4,1,78,0,123,852,93,842,321,637,526,93,144,209,177,178,187,209,152,0,0,0.0,0.0
JOHNSTON,PR07,NORTH BOON HILL,2931,436,0.0,3367.0,496,14,1483,937,1,16,371,5,17,149,1,290,2518,160,2254,953,1682,1452,233,417,569,529,523,531,448,350,0,0,0.0,0.0
JOHNSTON,PR08,SOUTH BOON HILL,2140,282,0.0,2422.0,284,11,1138,707,0,11,141,6,8,89,0,218,1949,104,1606,712,1160,1082,180,253,414,329,418,424,350,234,0,0,0.0,0.0
JOHNSTON,PR09,EAST CLAYTON,6314,739,0.0,7053.0,1560,41,2134,2577,2,80,1281,20,18,403,3,668,4580,419,4259,2375,3451,3062,540,798,1168,1210,1256,1175,855,591,0,0,0.0,0.0
JOHNSTON,PR10A,NORTH CLAYTON 1,3592,671,0.0,4263.0,1217,20,873,1478,4,27,1136,9,18,243,1,491,2338,282,2487,1494,2163,1654,446,364,937,789,537,535,602,499,0,0,0.0,0.0
JOHNSTON,PR10B,NORTH CLAYTON 2,3754,431,0.0,4185.0,992,14,1238,1508,2,43,712,8,15,206,0,362,2839,229,2488,1468,2086,1779,320,330,716,649,551,730,749,460,0,0,0.0,0.0
JOHNSTON,PR11A,WEST CLAYTON 1,2805,431,0.0,3236.0,772,21,953,1058,1,25,675,7,9,194,0,307,2019,227,2051,958,1549,1443,244,306,528,531,464,601,498,308,0,0,0.0,0.0
JOHNSTON,PR11B,WEST CLAYTON 2,5101,823,0.0,5924.0,1476,40,1500,2084,1,57,1226,12,25,344,2,582,3676,363,3611,1950,3004,2444,476,592,1059,1105,949,908,767,544,0,0,0.0,0.0
JOHNSTON,PR12A,NORTH CLEVELAND 1,5968,913,0.0,6881.0,1761,23,1722,2457,5,133,1678,24,32,410,0,772,3832,401,4052,2428,3340,2883,658,709,1213,1254,1112,1153,879,561,0,0,0.0,0.0
JOHNSTON,PR12B,NORTH CLEVELAND 2,5525,655,0.0,6180.0,1392,38,1912,2177,6,70,1142,19,24,305,0,531,4089,287,3842,2051,3048,2695,437,789,887,1087,1239,1120,654,404,0,0,0.0,0.0
JOHNSTON,PR13,NORTH ELEVATION,4345,471,0.0,4816.0,777,19,1970,1578,1,26,571,27,5,221,1,421,3544,230,2930,1656,2315,2113,388,458,816,903,775,887,601,376,0,0,0.0,0.0
JOHNSTON,PR14,SOUTH ELEVATION,2724,343,0.0,3067.0,338,22,1417,947,0,7,182,9,7,169,0,295,2398,220,1943,904,1484,1367,216,303,583,483,431,561,408,298,0,0,0.0,0.0
JOHNSTON,PR19,MICRO,2079,277,0.0,2356.0,423,7,1024,623,2,3,310,7,5,165,0,221,1645,210,1473,673,1172,1006,178,253,417,375,340,401,322,248,0,0,0.0,0.0
JOHNSTON,PR20,NORTH ONEALS,5021,619,0.0,5640.0,1205,37,1843,1932,4,22,1019,22,20,382,1,730,3444,487,3290,1863,2687,2372,581,623,1027,1023,850,976,669,472,0,0,0.0,0.0
JOHNSTON,PR21,SOUTH ONEALS,3149,388,0.0,3537.0,434,16,1630,1066,3,13,246,12,8,216,0,299,2743,244,2307,986,1701,1618,218,404,556,548,561,606,507,355,0,0,0.0,0.0
JOHNSTON,PR22,PINE LEVEL,3098,433,0.0,3531.0,578,14,1506,1000,0,8,416,7,11,216,0,337,2536,261,2332,938,1771,1515,245,411,597,497,543,532,524,427,0,0,0.0,0.0
JOHNSTON,PR23A,NORTH PLEASANT GROVE 1,4772,631,0.0,5403.0,899,37,1946,1888,2,31,560,18,19,335,0,561,3879,418,3231,1754,2599,2389,415,583,889,1003,842,976,722,388,0,0,0.0,0.0
JOHNSTON,PR23B,NORTH PLEASANT GROVE 2,3844,479,0.0,4323.0,721,24,1549,1549,1,36,456,9,20,266,1,444,3091,310,2536,1477,2006,1934,383,429,619,831,701,774,598,371,0,0,0.0,0.0
JOHNSTON,PR24,EAST SELMA,2321,498,0.0,2819.0,925,13,613,766,4,15,997,6,18,283,1,370,1129,389,1532,898,1460,1079,280,305,575,431,351,395,385,377,0,0,0.0,0.0
JOHNSTON,PR25,WEST SELMA,2342,480,0.0,2822.0,799,14,678,846,5,3,799,7,16,291,0,404,1302,404,1531,887,1410,1156,256,385,521,373,375,416,453,299,0,0,0.0,0.0
JOHNSTON,PR26,EAST SMITHFIELD,2141,504,0.0,2645.0,872,17,559,688,5,12,958,7,10,218,0,365,1075,271,1492,882,1288,1072,285,314,481,386,349,394,386,335,0,0,0.0,0.0
JOHNSTON,PR27A,NORTH SMITHFIELD 1,1627,309,0.0,1936.0,584,10,473,559,1,34,540,6,12,132,1,219,992,174,1144,618,1016,756,164,176,311,256,242,315,319,317,0,0,0.0,0.0
JOHNSTON,PR27B,NORTH SMITHFIELD 2,2762,504,0.0,3266.0,726,17,1021,997,1,10,633,9,11,225,1,385,1992,294,1892,1080,1646,1366,254,378,502,485,504,497,480,420,0,0,0.0,0.0
JOHNSTON,PR28,SOUTH SMITHFIELD,4509,225,0.0,4734.0,1063,34,1701,1709,2,25,689,12,9,301,1,474,3223,353,2931,1450,2349,2007,378,558,683,756,703,765,676,593,0,0,0.0,0.0
JOHNSTON,PR29A,ARCHERS LODGE,7164,1029,0.0,8193.0,1515,38,2585,3024,2,81,1035,30,29,378,2,820,5818,424,5093,2676,3936,3589,668,1062,1333,1546,1629,1335,780,508,0,0,0.0,0.0
JOHNSTON,PR29B,FLOWERS PLANTATION,14299,1554,0.0,15853.0,3637,112,4800,5740,10,198,2916,32,48,914,3,1542,10200,970,9386,5497,7944,6747,1162,1754,2182,2992,3029,2659,1938,1299,0,0,0.0,0.0
JOHNSTON,PR30,WILSONS MILLS,4694,757,0.0,5451.0,1345,28,1433,1885,3,40,1228,12,22,468,1,658,3022,575,3036,1840,2682,2317,452,637,951,1055,842,865,669,432,0,0,0.0,0.0
JOHNSTON,PR31A,SOUTHEAST CLEVELAND,3495,444,0.0,3939.0,764,30,1275,1426,0,30,564,6,17,209,1,386,2726,233,2443,1263,1882,1739,318,464,627,727,803,682,396,240,0,0,0.0,0.0
JOHNSTON,PR31B,SOUTHWEST CLEVELAND,6862,922,0.0,7784.0,1641,46,2287,2885,3,127,1276,23,24,431,1,790,5112,454,4615,2715,3780,3379,625,801,1130,1412,1381,1453,941,666,0,0,0.0,0.0
JOHNSTON,PR32,NORTH WILDERS,3760,482,0.0,4242.0,758,28,1498,1472,4,28,448,9,9,237,1,459,3051,289,2588,1365,2021,1862,359,458,695,758,686,765,538,342,0,0,0.0,0.0
JOHNSTON,PR33,SOUTH PLEASANT GROVE,4297,616,0.0,4913.0,669,33,2031,1564,0,21,436,17,22,326,1,538,3552,383,2915,1615,2435,2091,387,571,818,817,771,941,587,408,0,0,0.0,0.0
JOHNSTON,PR34,SOUTH CLAYTON,6467,1147,0.0,7614.0,2040,53,1841,2527,6,61,1941,20,28,611,4,858,4091,759,4405,2450,3762,3206,646,832,1403,1438,1169,1320,891,561,0,0,0.0,0.0
JOHNSTON,PR35,BANNER,5137,752,0.0,5889.0,1076,40,2502,1517,2,17,905,13,10,307,0,596,4041,332,3718,1839,2991,2404,494,550,1014,964,879,977,818,687,0,0,0.0,0.0
JOHNSTON,PR36,BEULAH,3000,472,0.0,3472.0,569,18,1415,997,1,11,463,7,6,183,1,293,2508,195,2246,1031,1670,1549,253,381,566,489,504,589,527,416,0,0,0.0,0.0
JOHNSTON,PR37,INGRAMS,4024,630,0.0,4654.0,834,25,1917,1245,3,11,511,13,19,282,0,388,3430,339,3053,1262,2291,2075,288,550,760,604,663,764,698,615,0,0,0.0,0.0
JOHNSTON,PR38,MEADOW,2052,308,0.0,2360.0,293,12,1179,568,0,5,111,2,4,123,1,241,1873,150,1559,651,1152,1020,188,294,372,340,369,446,304,235,0,0,0.0,0.0
JONES,P01,BEAVER CREEK,610,75,0.0,685.0,176,0,226,208,0,0,181,1,1,15,0,79,408,12,409,264,328,282,75,76,78,110,87,104,141,89,0,0,0.0,0.0
JONES,P02,CHINQUAPIN,414,46,0.0,460.0,65,1,204,144,0,0,39,1,1,11,0,49,359,17,279,164,214,202,44,36,60,57,69,94,86,58,0,0,0.0,0.0
JONES,P03,CYPRESS CREEK,548,60,0.0,608.0,96,1,241,210,0,1,69,1,3,9,0,53,472,18,362,228,280,269,59,55,82,93,86,116,103,73,0,0,0.0,0.0
JONES,P04,POLLOCKSVILLE,1787,169,0.0,1956.0,516,9,684,578,0,10,427,4,5,31,0,207,1272,30,1134,792,931,816,209,153,219,246,243,348,409,338,0,0,0.0,0.0
JONES,P05,TRENTON,1272,140,0.0,1412.0,513,3,340,416,0,3,565,2,5,27,0,143,667,31,845,536,689,582,141,119,192,186,177,273,277,188,0,0,0.0,0.0
JONES,P06,TUCKAHOE,514,54,0.0,568.0,95,2,200,217,0,1,65,1,1,13,0,62,425,12,364,192,278,236,54,52,65,80,88,83,119,81,0,0,0.0,0.0
JONES,P07,WHITE OAK,1171,174,0.0,1345.0,425,5,358,383,0,5,458,3,6,20,2,143,708,18,789,538,627,576,142,95,211,189,193,215,272,170,0,0,0.0,0.0
LEE,A1,PRECINCT A1,4216,980,0.0,5196.0,1538,26,1103,1544,5,45,1343,13,41,530,1,539,2684,688,2857,1651,2635,2116,445,605,935,879,741,766,717,553,0,0,0.0,0.0
LEE,A2,PRECINCT A2,4691,1072,0.0,5763.0,2002,37,973,1675,4,43,1951,21,47,815,1,745,2140,1123,2797,1843,2899,2309,555,705,1115,865,706,913,815,644,0,0,0.0,0.0
LEE,B1,PRECINCT B1,2219,222,0.0,2441.0,517,13,846,843,0,32,344,5,5,90,0,187,1778,91,1551,799,1183,1051,207,222,360,386,381,423,377,292,0,0,0.0,0.0
LEE,B2,PRECINCT B2,2245,532,0.0,2777.0,694,20,613,915,3,28,586,12,22,276,2,302,1549,335,1488,954,1373,1129,275,314,618,550,390,375,314,216,0,0,0.0,0.0
LEE,C1,PRECINCT C1,4065,713,0.0,4778.0,938,44,1569,1513,1,20,643,17,23,344,0,428,3303,439,2874,1465,2332,2028,418,530,759,701,695,834,741,518,0,0,0.0,0.0
LEE,C2,PRECINCT C2,3834,542,0.0,4376.0,832,15,1666,1321,0,17,481,15,25,231,3,344,3260,271,2822,1283,2156,1886,334,429,667,640,615,796,707,522,0,0,0.0,0.0
LEE,D1,PRECINCT D1,3947,479,0.0,4426.0,972,24,1397,1548,6,53,547,19,19,223,0,329,3236,258,2878,1290,2166,1925,335,435,617,666,670,825,701,512,0,0,0.0,0.0
LEE,D2,PRECINCT D2,3812,371,0.0,4183.0,1006,22,1280,1504,0,35,351,16,21,226,1,299,3234,278,2755,1150,2104,1775,304,336,637,621,530,683,709,667,0,0,0.0,0.0
LEE,E1,PRECINCT E1,2518,313,0.0,2831.0,556,18,1007,937,0,10,250,8,10,134,0,232,2187,147,1883,801,1382,1204,245,287,408,364,409,486,480,397,0,0,0.0,0.0
LEE,E2,PRECINCT E2,3926,834,0.0,4760.0,1132,24,1173,1594,3,58,876,12,30,473,0,467,2844,586,2617,1557,2346,1975,439,484,852,630,578,691,744,781,0,0,0.0,0.0
LENOIR,C,CONTENTNEA,1967,298,0.0,2265.0,683,8,715,561,0,7,752,4,4,64,0,237,1197,73,1395,797,1106,912,247,254,298,288,324,382,420,299,0,0,0.0,0.0
LENOIR,FC,FALLING CREEK,3578,456,0.0,4034.0,962,8,1354,1253,1,14,901,8,8,103,0,345,2655,84,2697,1253,2068,1606,360,426,476,539,566,670,694,663,0,0,0.0,0.0
LENOIR,I,INSTITUTE,1627,186,0.0,1813.0,429,8,634,555,1,3,413,1,4,60,0,168,1164,64,1180,569,900,748,165,197,265,277,253,340,314,167,0,0,0.0,0.0
LENOIR,K1,KINSTON -1,616,260,0.0,876.0,343,1,32,239,1,0,642,4,5,14,0,195,16,15,405,456,442,268,166,110,224,148,106,136,108,44,0,0,0.0,0.0
LENOIR,K2,KINSTON-2,760,225,0.0,985.0,492,1,40,227,0,3,716,3,5,11,1,180,66,10,501,474,435,376,174,64,149,135,130,153,227,127,0,0,0.0,0.0
LENOIR,K3,KINSTON-3,1129,232,0.0,1361.0,637,13,105,374,0,6,802,1,3,31,0,221,297,27,717,617,635,511,215,132,220,235,204,199,222,149,0,0,0.0,0.0
LENOIR,K4,KINSTON-4,2223,336,0.0,2559.0,922,11,502,784,4,26,938,2,7,67,0,213,1306,47,1616,896,1296,1029,234,220,370,339,283,424,477,446,0,0,0.0,0.0
LENOIR,K5,KINSTON-5,1271,221,0.0,1492.0,719,1,142,408,1,6,895,3,4,26,0,228,330,26,851,615,792,490,210,146,217,200,192,221,270,246,0,0,0.0,0.0
LENOIR,K6,KINSTON-6,1741,336,0.0,2077.0,1044,2,162,532,1,8,1431,3,9,39,1,318,268,33,1125,919,1087,695,295,233,348,334,302,291,319,250,0,0,0.0,0.0
LENOIR,K7,KINSTON-7,1455,269,0.0,1724.0,895,1,166,391,2,0,1156,3,1,29,1,242,292,31,996,697,866,612,246,136,238,254,210,272,355,259,0,0,0.0,0.0
LENOIR,K8,KINSTON-8,813,142,0.0,955.0,576,0,26,210,1,0,766,1,1,7,0,149,31,6,542,407,482,328,145,101,129,131,139,143,153,159,0,0,0.0,0.0
LENOIR,K9,KINSTON-9,1762,256,0.0,2018.0,1025,3,255,478,1,12,1166,1,10,57,0,193,579,41,1313,664,1059,764,195,185,303,234,262,287,401,346,0,0,0.0,0.0
LENOIR,MH,MOSELEY HALL,3172,461,0.0,3633.0,1259,14,1033,863,3,5,1298,3,9,130,0,395,1793,138,2267,1228,1794,1422,417,372,545,497,512,584,581,542,0,0,0.0,0.0
