county_desc,precinct_abbrv,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct
NASH,P02A,3732,2119,823,16,9,2,564,199,722,2035,2841,1687,641,9,7,444,1655,1613,0.5678,0.2205,0.1935,0.0024,0.4322,0.7613
NASH,P03A,2932,1937,468,14,6,0,306,201,511,1863,2228,1556,357,12,0,287,1521,995,0.6606,0.1596,0.1743,0.002,0.3394,0.7599
NASH,P04A,3102,1645,494,31,0,0,666,266,987,1520,2314,1322,387,21,0,627,1245,1457,0.5303,0.1593,0.3182,0.0,0.4697,0.746
NASH,P05A,4159,3446,314,36,2,2,201,158,332,3415,3303,2761,251,29,2,242,2743,713,0.8286,0.0755,0.0798,0.0005,0.1714,0.7942
NASH,P06A,4092,2080,1562,29,6,0,198,217,304,2046,3298,1723,1277,25,4,184,1706,2012,0.5083,0.3817,0.0743,0.0015,0.4917,0.806
NASH,P07A,1188,820,239,11,4,0,60,54,104,802,945,683,181,6,4,65,671,368,0.6902,0.2012,0.0875,0.0034,0.3098,0.7955
NASH,P08A,9888,5255,3881,90,44,7,270,341,349,5222,7913,4345,3066,76,29,222,4325,4633,0.5315,0.3925,0.0353,0.0044,0.4685,0.8003
NASH,P09A,2085,1283,646,12,0,1,71,72,95,1265,1648,1055,493,9,0,58,1044,802,0.6153,0.3098,0.0456,0.0,0.3847,0.7904
NASH,P10A,2682,979,1427,74,5,0,87,110,149,951,2138,779,1166,54,2,99,768,1703,0.365,0.5321,0.0556,0.0019,0.635,0.7972
NASH,P11A,3856,3128,503,32,14,0,55,124,100,3108,3059,2530,385,26,9,57,2519,728,0.8112,0.1304,0.0259,0.0036,0.1888,0.7933
NASH,P12A,1268,561,613,10,2,0,37,45,47,555,1050,473,511,8,2,34,467,707,0.4424,0.4834,0.0371,0.0016,0.5576,0.8281
NASH,P13A,1070,311,671,11,4,0,21,52,28,309,862,270,535,4,3,18,270,759,0.2907,0.6271,0.0262,0.0037,0.7093,0.8056
NASH,P14A,2035,1266,616,22,22,0,36,73,59,1255,1604,1032,469,12,15,42,1027,769,0.6221,0.3027,0.029,0.0108,0.3779,0.7882
NASH,P15A,6030,3748,1727,53,45,1,130,326,286,3700,4669,3018,1299,35,34,205,2979,2282,0.6216,0.2864,0.0474,0.0075,0.3784,0.7743
NASH,P16A,3298,1166,1586,36,56,3,284,167,407,1095,2579,989,1187,24,46,290,950,2132,0.3535,0.4809,0.1234,0.017,0.6465,0.782
NASH,P17A,6254,2224,3307,57,188,1,226,251,361,2164,4967,1918,2535,51,150,253,1871,4030,0.3556,0.5288,0.0577,0.0301,0.6444,0.7942
NASH,P18A,4195,1381,2422,29,135,1,85,142,155,1363,3357,1197,1891,22,106,115,1183,2814,0.3292,0.5774,0.0369,0.0322,0.6708,0.8002
NASH,P19A,7770,4049,2872,23,168,10,379,269,526,3996,6197,3428,2179,20,130,352,3388,3721,0.5211,0.3696,0.0677,0.0216,0.4789,0.7976
NASH,P20A,3747,1783,1655,26,45,7,72,159,165,1754,3040,1561,1263,24,39,104,1543,1964,0.4758,0.4417,0.044,0.012,0.5242,0.8113
NASH,P21A,4092,1195,2473,24,84,0,113,203,170,1164,3248,1055,1917,13,61,118,1036,2897,0.292,0.6043,0.0415,0.0205,0.708,0.7937
NASH,P22A,3114,419,2494,17,14,0,49,121,107,392,2358,349,1880,14,14,60,331,2695,0.1346,0.8009,0.0344,0.0045,0.8654,0.7572
NASH,P23A,5111,796,4001,32,25,0,83,174,163,778,3807,708,2896,27,21,88,696,4315,0.1557,0.7828,0.0319,0.0049,0.8443,0.7449
NASH,P24A,4538,2927,1253,14,25,1,151,167,249,2884,3575,2414,949,12,21,153,2383,1611,0.645,0.2761,0.0549,0.0055,0.355,0.7878
NEW HANOVER,CF01,6072,3738,1411,49,38,2,432,402,686,3646,4851,3175,1086,40,36,414,3125,2334,0.6156,0.2324,0.113,0.0063,0.3844,0.7989
NEW HANOVER,CF02,4373,3168,533,69,24,1,276,302,503,3099,3529,2615,448,52,22,341,2563,1205,0.7244,0.1219,0.115,0.0055,0.2756,0.807
NEW HANOVER,CF05,4853,3609,594,31,59,0,188,372,401,3535,3890,2996,448,16,49,260,2941,1244,0.7437,0.1224,0.0826,0.0122,0.2563,0.8016
NEW HANOVER,CF06,4500,3136,739,38,42,3,247,295,418,3057,3573,2551,620,28,30,253,2505,1364,0.6969,0.1642,0.0929,0.0093,0.3031,0.794
NEW HANOVER,FP03,2209,2042,11,6,18,2,13,117,40,2039,1946,1841,4,6,10,22,1838,167,0.9244,0.005,0.0181,0.0081,0.0756,0.8809
NEW HANOVER,FP04,7573,6531,324,38,98,8,113,461,315,6455,5866,5139,251,33,68,199,5097,1042,0.8624,0.0428,0.0416,0.0129,0.1376,0.7746
NEW HANOVER,FP06,5969,4953,332,16,123,2,103,440,270,4888,4726,4021,251,14,94,176,3981,1016,0.8298,0.0556,0.0452,0.0206,0.1702,0.7918
NEW HANOVER,FP07,7094,6117,296,35,72,3,135,436,349,6024,5672,4921,244,30,65,237,4869,977,0.8623,0.0417,0.0492,0.0101,0.1377,0.7995
NEW HANOVER,FP08,6559,6039,53,21,52,1,31,362,181,5977,5528,5136,49,16,45,125,5097,520,0.9207,0.0081,0.0276,0.0079,0.0793,0.8428
NEW HANOVER,H01,2548,1663,397,14,50,0,226,198,406,1597,1986,1370,298,14,35,254,1333,885,0.6527,0.1558,0.1593,0.0196,0.3473,0.7794
NEW HANOVER,H02,4936,4543,48,10,52,0,72,211,168,4513,4180,3882,48,8,38,117,3865,393,0.9204,0.0097,0.034,0.0105,0.0796,0.8468
NEW HANOVER,H04,5297,4611,209,17,76,15,115,254,247,4553,4644,4104,182,11,64,187,4054,686,0.8705,0.0395,0.0466,0.0143,0.1295,0.8767
NEW HANOVER,H05,4590,3988,97,22,47,2,176,258,317,3941,4017,3611,78,13,40,204,3577,602,0.8688,0.0211,0.0691,0.0102,0.1312,0.8752
NEW HANOVER,H06,4399,3281,426,19,125,5,235,308,472,3168,3602,2787,343,19,87,314,2717,1118,0.7459,0.0968,0.1073,0.0284,0.2541,0.8188
NEW HANOVER,H08,8200,7469,135,6,78,1,76,435,292,7375,6204,5746,105,5,70,181,5691,731,0.9109,0.0165,0.0356,0.0095,0.0891,0.7566
NEW HANOVER,H10,6159,4282,936,39,155,3,283,461,674,4083,4799,3428,754,30,137,397,3305,1877,0.6952,0.152,0.1094,0.0252,0.3048,0.7792
NEW HANOVER,H11,9718,7427,922,46,240,6,431,646,871,7229,7606,5996,695,29,184,565,5867,2291,0.7643,0.0949,0.0896,0.0247,0.2357,0.7827
NEW HANOVER,H12,4662,4186,92,11,79,2,39,253,185,4132,3674,3312,70,10,62,130,3284,476,0.8979,0.0197,0.0397,0.0169,0.1021,0.7881
NEW HANOVER,H13,5528,4960,174,9,78,0,56,251,142,4934,4547,4149,138,7,59,85,4135,568,0.8973,0.0315,0.0257,0.0141,0.1027,0.8225
NEW HANOVER,M02,8261,7197,209,15,213,3,134,490,363,7098,6131,5408,170,10,162,218,5355,1064,0.8712,0.0253,0.0439,0.0258,0.1288,0.7422
NEW HANOVER,M03,7371,5483,435,53,101,2,591,706,1123,5307,5886,4599,352,44,81,686,4491,1888,0.7439,0.059,0.1524,0.0137,0.2561,0.7985
NEW HANOVER,M04,9220,7412,758,48,232,0,200,570,505,7290,7405,6106,575,40,179,351,6026,1808,0.8039,0.0822,0.0548,0.0252,0.1961,0.8031
NEW HANOVER,M06,3692,3325,91,7,69,0,22,178,101,3294,3023,2737,78,6,62,64,2715,367,0.9006,0.0246,0.0274,0.0187,0.0994,0.8188
